Date,Open,High,Low,Close,Volume
2017-10-24 00:00,5915.93,5925.0,5450.0,5477.03,14426687.47
2017-10-25 00:00,5477.03,5704.96,5286.98,5689.99,12398533.97
2017-10-26 00:00,5689.99,5939.99,5650.0,5861.77,11340558.63
2017-10-27 00:00,5861.77,5980.0,5649.24,5768.83,8110889.65
2017-10-28 00:00,5768.83,5850.02,5630.03,5719.64,7265286.61
2017-10-29 00:00,5719.64,6189.88,5648.01,6169.98,10494670.52
2017-10-30 00:00,6169.98,6248.68,6030.0,6120.5,8989412.91
2017-10-31 00:00,6120.5,6498.01,6100.0,6463.0,9405855.26
2017-11-01 00:00,6463.0,6774.67,6338.02,6753.98,10848260.96
2017-11-02 00:00,6753.98,7300.0,6685.1,7019.98,17065694.69
2017-11-03 00:00,7019.98,7346.34,6923.0,7115.04,13371961.76
2017-11-04 00:00,7115.04,7480.99,6901.0,7357.09,9967485.56
2017-11-05 00:00,7357.09,7590.25,7279.02,7345.01,8887109.79
2017-11-06 00:00,7345.01,7401.0,6906.0,6960.12,12518224.29
2017-11-07 00:00,6960.12,7198.49,6901.0,7064.04,10043061.88
2017-11-08 00:00,7064.04,7770.0,6651.0,7303.0,19801967.39
2017-11-09 00:00,7303.0,7392.0,7015.0,7079.99,13654254.41
2017-11-10 00:00,7079.99,7279.91,6255.01,6506.98,21622898.73
2017-11-11 00:00,6506.98,6797.98,6100.0,6245.05,17244601.14
2017-11-12 00:00,6245.05,6630.0,5325.01,5811.03,29032268.06
2017-11-13 00:00,5811.03,6697.47,5699.99,6465.99,16021297.87
2017-11-14 00:00,6465.99,6684.98,6311.07,6574.99,8002218.02
2017-11-15 00:00,6574.99,7298.0,6574.99,7240.06,12209260.29
2017-11-16 00:00,7240.06,7940.0,7076.0,7864.5,17218742.72
2017-11-17 00:00,7864.5,7989.0,7451.0,7699.19,30331551.17
2017-11-18 00:00,7699.19,7819.99,7422.0,7761.94,30018085.64
2017-11-19 00:00,7761.94,8123.15,7650.33,8038.0,30155811.14
2017-11-20 00:00,8038.0,8319.99,7954.0,8212.0,31325904.01
2017-11-21 00:00,8212.0,8400.0,7801.0,8119.51,36459262.83
2017-11-22 00:00,8119.51,8322.68,8091.09,8205.92,28909672.15
2017-11-23 00:00,8205.92,8260.0,8000.0,8019.99,33078791.97
2017-11-24 00:00,8019.99,8369.0,7850.0,8138.0,35190695.02
2017-11-25 00:00,8138.0,8734.78,8090.0,8700.01,35557462.89
2017-11-26 00:00,8700.01,9350.0,8604.72,9128.02,36788798.23
2017-11-27 00:00,9128.02,9654.28,9112.04,9650.0,42510408.37
2017-11-28 00:00,9650.0,9939.0,9570.5,9896.8,47842436.8
2017-11-29 00:00,9896.8,11300.03,8520.0,9687.88,132892125.36
2017-11-30 00:00,9687.88,10900.0,8850.8,9838.96,89443707.91
2017-12-01 00:00,9838.96,10898.0,9380.0,10782.99,61238619.44
2017-12-02 00:00,10782.99,11190.0,10620.0,10890.01,51343786.05
2017-12-03 00:00,10890.01,11825.0,10500.0,11165.41,58847089.26
2017-12-04 00:00,11165.41,11600.0,10802.0,11579.0,52088059.28
2017-12-05 00:00,11579.0,11853.0,11447.68,11699.99,64256817.15
2017-12-06 00:00,11699.99,13615.23,11665.58,13550.05,82493149.76
2017-12-07 00:00,13550.05,16649.96,13050.0,16599.0,106276261.15
2017-12-08 00:00,16599.0,17204.99,14015.0,15880.0,267790028.46
2017-12-09 00:00,15880.0,16269.3,12535.0,14656.07,202610478.58
2017-12-10 00:00,14656.07,15720.12,12368.0,14899.98,227450819.89
2017-12-11 00:00,14899.98,17470.0,14899.98,16587.97,189991754.64
2017-12-12 00:00,16587.97,16976.45,15875.0,16349.99,153618681.17
2017-12-13 00:00,16349.99,16546.0,14666.56,16033.29,193659309.9
2017-12-14 00:00,16033.29,16445.0,15450.0,16334.98,179714368.68
2017-12-15 00:00,16334.98,17991.0,16298.45,17539.83,156645098.58
2017-12-16 00:00,17539.83,19539.0,17190.01,19102.66,74736577.26
2017-12-17 00:00,19102.66,19798.68,18510.0,18860.02,172113390.51
2017-12-18 00:00,18860.02,19300.0,17029.98,18856.25,190057336.85
2017-12-18 00:00,18860.04,19300.0,17029.98,18856.25,196339245.745198
2017-12-19 00:00,18856.25,18950.0,16300.0,17295.2,232790625.92336664
2017-12-20 00:00,17295.2,17720.35,14777.66,16488.98,221193892.50223887
2017-12-21 00:00,16480.52,17309.5,14022.0,15492.64,320176825.29037607
2017-12-22 00:00,15514.03,15699.34,10961.0,13326.61,477509934.71828645
2017-12-23 00:00,13326.61,14950.0,12978.18,13300.0,184759685.33206663
2017-12-24 00:00,13300.0,13819.99,11640.0,13500.0,365709589.60302895
2017-12-25 00:00,13500.0,14300.0,12708.0,13699.34,213139657.6289145
2017-12-26 00:00,13699.34,16050.0,13533.0,15689.01,224843731.89656883
2017-12-27 00:00,15709.98,16498.05,14200.15,15459.99,231229932.48204055
2017-12-28 00:00,15459.97,15539.99,13150.0,14182.11,303401227.98652
2017-12-29 00:00,14199.14,14981.0,13850.0,14378.9,260911629.21807677
2017-12-30 00:00,14378.99,14398.85,11750.0,12440.01,247803953.75248587
2017-12-31 00:00,12345.1,14050.11,12149.98,13716.36,155283285.36704132
2018-01-01 00:00,13715.65,13818.55,12750.0,13380.0,114799747.44197056
2018-01-02 00:00,13382.16,15473.49,12890.02,14675.11,279717107.4337192
2018-01-03 00:00,14690.0,15307.56,14150.0,14919.51,236116868.33619007
2018-01-04 00:00,14919.51,15280.0,13918.04,15059.54,312781583.79830784
2018-01-05 00:00,15059.56,17176.24,14600.0,16960.39,369321956.4868375
2018-01-06 00:00,16960.39,17143.13,16011.21,17069.79,309216920.9864104
2018-01-07 00:00,17069.79,17099.96,15610.0,16150.03,206194706.37068355
2018-01-08 00:00,16218.85,16322.3,12812.0,14902.54,396569997.15746266
2018-01-09 00:00,14902.54,15500.0,14011.05,14400.0,210630187.45766863
2018-01-10 00:00,14401.0,14955.66,13131.31,14907.09,244011366.763028
2018-01-11 00:00,14940.0,14968.68,11400.0,13238.78,446587594.6937379
2018-01-12 00:00,13238.76,14109.78,12500.0,13740.01,222516076.27145907
2018-01-13 00:00,13749.95,14580.0,13706.15,14210.0,173086488.54788405
2018-01-14 00:00,14210.0,14339.5,12569.2,13474.99,226525305.12938112
2018-01-15 00:00,13477.98,14249.99,13147.79,13539.93,200614554.538343
2018-01-16 00:00,13500.0,13542.93,9035.0,10900.0,722150828.1494024
2018-01-17 00:00,10899.99,11680.99,9037.94,10988.79,744154180.1312059
2018-01-18 00:00,10972.59,11878.82,10435.33,10961.97,541289614.0584047
2018-01-19 00:00,10960.0,11795.0,10360.0,11474.98,382773499.2265792
2018-01-20 00:00,11474.98,13099.0,11412.45,12799.94,358561107.78097045
2018-01-21 00:00,12799.8,12799.8,10965.0,11530.0,485289230.8188924
2018-01-22 00:00,11530.0,11926.35,9900.24,10760.05,475716514.20869696
2018-01-23 00:00,10760.05,11399.0,9905.0,10799.18,399419413.2329807
2018-01-24 00:00,10799.14,11570.48,10500.0,11349.99,299470607.4302002
2018-01-25 00:00,11349.96,11794.05,10950.21,11175.27,236081364.97365227
2018-01-26 00:00,11184.7,11643.0,10311.15,11089.0,360482470.17375433
2018-01-27 00:00,11089.0,11650.0,10842.69,11491.0,212663199.53348225
2018-01-28 00:00,11499.98,12244.0,11408.0,11879.95,200211582.9434541
2018-01-29 00:00,11879.95,11975.02,11139.55,11251.0,162110154.87880376
2018-01-30 00:00,11250.11,11308.42,9900.0,10237.51,268978329.50861526
